guid/image/axis,value
d78f61da-03c8-4f39-b843-f3f93be3da2f/0154/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0155/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0155/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0155/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0156/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0156/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0156/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0157/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0157/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0157/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0158/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0158/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0158/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0159/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0159/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0159/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0160/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0160/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0160/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0161/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0162/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0163/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0164/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0165/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0166/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0167/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0168/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0169/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0170/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0171/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0172/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0173/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0174/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0175/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0176/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0177/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0178/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0179/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0180/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0181/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0182/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0183/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0184/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0185/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0186/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0187/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0188/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0189/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0190/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0191/z,9.457383
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/x,-4.018654
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/y,-0.053295836
d78f61da-03c8-4f39-b843-f3f93be3da2f/0192/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0000/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0001/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0002/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0003/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0004/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0005/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0006/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0007/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0008/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0009/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0010/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0011/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0012/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0013/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0014/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0015/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0016/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0017/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0018/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0019/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0020/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0021/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0022/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0023/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0024/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0025/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0026/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0027/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0028/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0029/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0030/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0031/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0032/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0033/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0034/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0035/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0036/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0037/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0038/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0039/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0040/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0041/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0042/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0043/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0044/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0045/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0046/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0047/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0048/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0049/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0050/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0051/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0052/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0053/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0054/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0055/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0056/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0057/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0058/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0059/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0060/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0061/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0062/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0063/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0064/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0065/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0066/z,9.457383
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/x,-4.018654
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/y,-0.053295836
d7f7c063-df18-4f96-a071-aa634b9e502e/0067/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0000/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0001/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0002/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0003/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0004/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0005/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0006/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0007/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0008/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0009/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0010/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0011/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0012/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0013/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0014/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0015/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0016/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/y,-0.053295836
e024982a-233f-45b4-a6ec-505f5b0c2649/0017/z,9.457383
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/x,-4.018654
e024982a-233f-45b4-a6ec-505f5b0c2649/0018/y,-0.053295836
